fecha,temperatura,humedad,radiacion_solar,precipitacion,zona,tipo_suelo,ph_suelo,nitrogeno,fosforo,potasio,cultivo,rendimiento
2020-03-05,19.57,76.63,24.08,0.35,Aranjuez,franco,6.17,86.26,12.47,28.75,cilantro,18.315904665605302
2020-03-06,18.59,80.22,22.12,0.19,Aranjuez,arenoso,6.55,96.45,18.86,20.37,zanahoria,17.77297895811431
2020-03-07,18.68,85.27,17.79,1.46,Aranjuez,arcilloso,7.24,27.28,39.0,99.72,cilantro,17.951050434804245
2020-03-08,18.71,86.37,14.59,2.15,Aranjuez,franco,5.52,97.09,71.45,100.21,espinaca,17.434367418695775
2020-03-09,18.77,86.12,16.48,1.47,Aranjuez,organico,6.92,83.92,76.98,54.44,tomate,17.65770932619511
2020-03-10,18.97,86.2,12.83,13.2,Aranjuez,franco,6.09,31.64,75.08,56.41,cilantro,17.633589347591418
2020-03-11,18.33,89.19,13.65,11.64,Aranjuez,arcilloso,5.92,73.99,29.19,63.96,fresa,17.37134794248684
2020-03-12,19.37,85.72,15.86,2.89,Aranjuez,arcilloso,5.52,30.87,27.96,66.03,espinaca,17.896986773445178
2020-03-13,18.62,89.51,15.16,3.59,Aranjuez,franco,7.29,52.16,61.77,121.01,fresa,17.62679460207595
2020-03-14,18.85,87.97,15.62,5.12,Aranjuez,arcilloso,7.32,100.4,75.84,142.15,cilantro,17.70620658098629
2020-03-15,18.72,85.75,18.02,0.96,Aranjuez,arenoso,5.62,30.08,19.33,96.47,lechuga,18.106964563791447
2020-03-16,18.6,83.49,20.78,0.65,Aranjuez,arenoso,6.54,65.94,36.43,70.96,lechuga,17.900515419967128
2020-03-17,19.05,80.28,22.2,1.0,Aranjuez,franco,5.81,80.57,68.55,58.32,cilantro,18.494572665410217
2020-03-18,18.51,83.19,19.27,0.44,Aranjuez,arenoso,7.02,114.05,44.44,127.83,lechuga,17.838716159881535
2020-03-19,18.44,84.41,15.97,6.1,Aranjuez,arenoso,6.83,93.73,68.97,31.71,tomate,17.70336542541411
2020-03-20,17.82,87.15,9.42,8.15,Aranjuez,organico,6.09,33.92,18.17,76.31,fresa,16.155970796328575
2020-03-21,17.74,82.98,16.25,5.13,Aranjuez,franco,5.73,116.89,64.39,106.49,zanahoria,17.313590436181997
2020-03-22,17.83,82.97,21.87,1.71,Aranjuez,arcilloso,7.16,67.8,37.27,52.57,tomate,18.19063293313229
2020-03-23,18.29,79.62,18.32,0.08,Aranjuez,franco,6.85,56.97,58.51,37.49,espinaca,17.107281988866777
2020-03-24,18.12,86.05,12.59,0.17,Aranjuez,arenoso,5.51,32.87,30.52,104.73,zanahoria,16.3921661562547
2020-03-25,18.49,86.3,19.42,1.75,Aranjuez,organico,6.76,113.35,58.43,97.94,cilantro,18.130511007122603
2020-03-26,18.96,84.54,18.37,0.97,Aranjuez,franco,7.12,78.62,59.15,100.51,fresa,17.50210266886477
2020-03-27,18.91,79.77,20.02,0.45,Aranjuez,franco,6.68,118.8,39.35,147.17,zanahoria,17.467810494562436
2020-03-28,18.58,82.66,20.73,0.36,Aranjuez,arenoso,6.35,37.39,77.84,61.99,cilantro,17.997193121978786
2020-03-29,18.71,87.19,14.81,14.04,Aranjuez,arenoso,6.67,74.58,10.03,148.16,cilantro,17.895876920942985
2020-03-30,18.81,87.03,16.22,9.91,Aranjuez,franco,6.74,30.99,57.19,26.09,tomate,18.2448653111279
2020-03-31,17.65,90.9,15.73,11.25,Aranjuez,arenoso,6.78,72.43,73.61,25.25,lechuga,18.109615769865847
2020-04-01,17.7,88.55,11.89,15.8,Aranjuez,arenoso,7.43,108.98,70.02,131.62,lechuga,17.442807021749452
2020-04-02,19.43,83.52,19.56,0.03,Aranjuez,arenoso,5.86,30.93,49.53,61.86,fresa,18.36734130084576
2020-04-03,20.04,85.14,18.77,3.44,Aranjuez,arenoso,6.75,46.96,72.7,66.44,fresa,18.748628441291466
2020-04-04,19.84,86.82,18.3,2.75,Aranjuez,arenoso,5.88,88.24,17.56,26.65,fresa,18.598398046648665
2020-04-05,18.84,93.9,16.91,5.94,Aranjuez,organico,5.92,27.63,48.04,20.31,espinaca,18.64574013964471
2020-04-06,18.38,93.71,13.63,2.73,Aranjuez,arenoso,6.84,65.4,78.69,102.28,zanahoria,18.059681222397007
2020-04-07,18.72,82.98,20.1,0.35,Aranjuez,arcilloso,7.33,53.31,79.41,87.95,lechuga,17.20765960561851
2020-04-08,19.15,83.24,19.2,5.42,Aranjuez,franco,5.82,103.81,57.54,114.61,espinaca,18.109586904439556
2020-04-09,17.65,90.62,17.21,4.67,Aranjuez,organico,7.42,24.91,21.74,49.57,fresa,18.31839046120766
2020-04-10,18.16,87.75,14.67,4.28,Aranjuez,organico,6.14,106.34,17.9,130.17,tomate,17.149311033658698
2020-04-11,18.64,89.81,15.27,9.65,Aranjuez,arenoso,6.28,90.36,74.57,54.09,fresa,18.38764477363152
2020-04-12,18.36,89.74,15.18,0.82,Aranjuez,franco,5.81,49.72,71.65,78.23,tomate,17.545888552697065
2020-04-13,18.64,85.22,15.13,4.27,Aranjuez,arcilloso,6.73,39.78,32.08,67.86,lechuga,17.210938536186145
2020-04-14,18.3,87.08,13.82,31.0,Aranjuez,arenoso,6.69,115.02,75.21,131.17,cilantro,18.657907519918762
2020-04-15,18.8,83.57,19.0,2.97,Aranjuez,franco,6.38,75.39,19.14,126.73,cilantro,18.197513269455563
2020-04-16,18.7,84.67,19.05,0.73,Aranjuez,arenoso,6.45,54.48,30.61,77.42,fresa,18.09654709073997
2020-04-17,18.28,86.62,17.26,1.68,Aranjuez,arenoso,6.75,24.45,55.09,66.47,lechuga,17.69299602832741
2020-04-18,17.38,92.25,12.07,3.88,Aranjuez,arenoso,6.67,36.58,21.95,122.11,tomate,16.59797554445021
2020-04-19,17.84,88.74,16.31,5.09,Aranjuez,arenoso,6.25,79.82,79.23,47.8,cilantro,17.683065492643763
2020-04-20,18.56,88.05,18.98,5.7,Aranjuez,arenoso,7.27,71.31,25.58,142.32,cilantro,18.75905518314898
2020-04-21,17.79,91.1,12.02,8.7,Aranjuez,arenoso,6.84,95.76,27.17,61.34,lechuga,17.14450352415027
2020-04-22,17.85,91.55,18.49,7.62,Aranjuez,arenoso,5.91,103.48,43.22,80.24,tomate,18.818022672824764
2020-04-23,18.13,90.38,15.69,3.9,Aranjuez,arcilloso,6.14,59.72,64.49,125.08,cilantro,17.53060408527284
2020-04-24,17.72,90.73,15.16,2.84,Aranjuez,organico,7.08,30.09,18.43,123.37,lechuga,17.8144935300842
2020-04-25,17.93,90.22,18.79,2.89,Aranjuez,arcilloso,5.71,99.15,56.72,110.11,lechuga,17.924232186178283
2020-04-26,18.02,87.33,21.36,0.99,Aranjuez,arenoso,7.0,75.37,16.96,35.06,espinaca,18.32364041661035
2020-04-27,18.34,86.29,18.54,8.07,Aranjuez,arenoso,6.22,117.98,16.63,51.48,zanahoria,18.119678188861112
2020-04-28,18.8,85.19,22.02,3.43,Aranjuez,arcilloso,6.6,99.63,12.9,112.76,lechuga,18.392410945142206
2020-04-29,18.6,89.28,16.41,1.96,Aranjuez,arcilloso,6.06,52.91,48.12,131.72,cilantro,17.947600605441686
2020-04-30,18.22,94.0,16.08,2.93,Aranjuez,organico,7.47,62.85,40.52,41.87,tomate,18.174771771667725
2020-05-01,18.52,88.81,14.5,1.13,Aranjuez,arcilloso,7.31,43.56,31.51,148.59,zanahoria,17.301984111167958
2020-05-02,19.55,86.06,18.4,0.82,Aranjuez,organico,7.36,71.2,46.9,100.76,lechuga,17.869068212184356
2020-05-03,18.95,89.15,17.26,7.26,Aranjuez,arenoso,5.87,91.07,45.13,126.76,cilantro,18.227979476714943
2020-05-04,19.02,88.96,21.29,3.5,Aranjuez,franco,7.18,81.25,43.17,122.12,zanahoria,18.711673520550196
2020-05-05,19.26,85.58,23.64,1.33,Aranjuez,franco,6.57,54.21,22.07,33.94,zanahoria,19.375554974643336
2020-05-06,19.26,86.65,20.95,2.7,Aranjuez,franco,6.92,102.33,72.79,64.54,espinaca,18.47786527649327
2020-05-07,18.81,87.52,17.88,0.88,Aranjuez,franco,5.94,30.51,53.4,79.59,tomate,18.09870088931472
2020-05-08,19.57,83.32,20.53,0.28,Aranjuez,arenoso,6.92,34.26,18.91,53.81,fresa,18.47669309970271
2020-05-09,19.88,81.63,23.03,3.38,Aranjuez,franco,7.33,60.42,27.88,108.71,fresa,18.53081273532168
2020-05-10,19.37,86.45,21.76,2.13,Aranjuez,arcilloso,6.03,90.22,63.52,92.99,zanahoria,18.85465169383381
2020-05-11,19.07,88.2,11.64,4.99,Aranjuez,arcilloso,5.97,89.42,64.35,147.52,lechuga,16.92677631809109
2020-05-12,17.95,92.72,16.05,5.64,Aranjuez,franco,5.71,56.65,60.8,43.75,fresa,18.05112985076849
2020-05-13,17.33,90.68,13.69,3.43,Aranjuez,arcilloso,6.03,89.66,65.33,92.95,tomate,16.949902150777973
2020-05-14,18.33,88.15,20.62,0.81,Aranjuez,organico,6.57,26.06,51.87,137.02,tomate,18.809078942603303
2020-05-15,18.72,86.14,19.04,1.35,Aranjuez,arenoso,7.17,49.0,30.21,25.14,cilantro,17.67981490681032
2020-05-16,19.06,85.93,21.47,6.41,Aranjuez,franco,6.06,89.38,35.04,84.7,fresa,18.873508797970928
2020-05-17,18.42,88.77,16.9,6.45,Aranjuez,franco,6.74,38.4,45.67,47.69,fresa,18.213649682749438
2020-05-18,18.84,87.92,22.17,9.22,Aranjuez,arenoso,6.46,41.27,27.22,144.57,zanahoria,19.694008602116085
2020-05-19,18.14,90.98,10.24,8.34,Aranjuez,arcilloso,6.08,28.69,69.73,106.5,cilantro,16.86638042165555
2020-05-20,19.06,84.29,25.26,0.65,Aranjuez,arenoso,6.52,56.45,62.29,55.48,fresa,19.437715095739446
2020-05-21,19.52,84.27,22.28,1.54,Aranjuez,arenoso,5.84,102.49,78.6,148.68,fresa,18.882087205494337
2020-05-22,18.89,87.57,17.65,4.29,Aranjuez,arcilloso,6.78,103.64,39.07,48.38,tomate,18.548098609011664
2020-05-23,19.26,85.68,22.03,1.79,Aranjuez,arenoso,5.73,106.24,70.95,63.03,fresa,18.817870740627956
2020-05-24,19.47,83.82,21.76,1.21,Aranjuez,arcilloso,6.96,23.67,64.54,107.77,fresa,18.776364872324958
2020-05-25,18.35,84.86,18.89,0.8,Aranjuez,arcilloso,5.86,119.35,68.24,93.78,fresa,17.95416257025358
2020-05-26,19.06,82.59,21.46,3.82,Aranjuez,arenoso,7.5,70.26,58.17,127.18,espinaca,18.53125927554495
2020-05-27,18.05,91.73,15.51,17.27,Aranjuez,organico,7.15,107.27,34.43,107.01,fresa,18.342452546928822
2020-05-28,17.79,90.87,11.32,8.45,Aranjuez,arcilloso,6.19,110.51,27.07,95.16,espinaca,16.897251012491964
2020-05-29,17.43,91.87,13.87,3.43,Aranjuez,arenoso,6.35,71.45,29.06,63.62,espinaca,17.245317207749505
2020-05-30,16.66,94.78,9.8,9.11,Aranjuez,arcilloso,6.02,25.11,49.69,58.46,zanahoria,16.973251427236843
2020-05-31,17.08,91.77,14.41,1.71,Aranjuez,organico,7.03,79.75,71.58,32.73,fresa,17.18802706737331
2020-06-01,17.5,92.03,19.01,2.8,Aranjuez,organico,6.26,53.41,41.44,72.38,cilantro,18.136440559274547
2020-06-02,18.22,86.82,13.58,2.76,Aranjuez,franco,7.01,40.68,51.92,122.59,fresa,17.05156686894698
2020-06-03,16.16,95.06,7.22,11.02,Aranjuez,arcilloso,5.54,38.25,61.37,56.99,zanahoria,16.314096249244567
2020-06-04,18.11,84.92,23.4,0.79,Aranjuez,arcilloso,5.77,75.93,69.87,134.55,espinaca,18.341536844058872
2020-06-05,18.25,85.92,16.8,1.32,Aranjuez,arenoso,6.23,30.45,55.39,124.18,zanahoria,17.43933918787396
2020-06-06,18.44,85.99,13.92,1.24,Aranjuez,arcilloso,5.72,102.16,54.05,149.69,zanahoria,16.885940353122223
2020-06-07,18.1,81.85,22.56,6.12,Aranjuez,franco,6.7,42.73,79.13,114.35,fresa,18.557065141889762
2020-06-08,18.24,81.19,22.09,1.27,Aranjuez,organico,5.6,74.93,70.37,26.4,zanahoria,17.728425225195174
2020-06-09,18.2,86.52,17.65,2.54,Aranjuez,organico,7.22,32.55,61.34,97.14,cilantro,17.785012819845583
2020-06-10,16.65,89.44,11.08,6.81,Aranjuez,franco,7.02,105.96,68.24,59.23,cilantro,16.53637234907168
2020-06-11,17.22,88.45,17.18,9.7,Aranjuez,arcilloso,5.93,89.21,79.99,143.31,lechuga,17.687429880161634
2020-06-12,17.19,90.5,14.58,3.56,Aranjuez,arcilloso,6.47,40.65,45.4,112.57,tomate,17.50921885073313
2020-06-13,17.8,86.72,21.01,3.13,Aranjuez,franco,6.4,91.57,59.39,121.76,fresa,18.4418021399928
2020-06-14,17.07,92.95,19.07,7.72,Aranjuez,arenoso,6.95,28.29,66.94,92.98,lechuga,18.490313665592844
2020-06-15,17.35,86.55,17.03,3.86,Aranjuez,organico,6.3,97.22,41.09,145.71,lechuga,17.39056280648066
2020-06-16,18.11,87.53,19.64,6.9,Aranjuez,franco,5.57,69.03,76.85,42.18,lechuga,18.36171431563239
2020-06-17,18.66,85.06,10.26,3.16,Aranjuez,franco,6.05,32.02,36.76,70.61,cilantro,16.2944857993842
2020-06-18,17.3,89.23,18.69,1.36,Aranjuez,arcilloso,6.43,75.05,27.02,85.01,fresa,18.18396689131537
2020-06-19,17.95,88.14,19.13,5.58,Aranjuez,organico,7.45,40.09,57.4,91.94,fresa,17.977232453662243
2020-06-20,18.16,89.15,18.65,17.6,Aranjuez,arcilloso,7.26,87.28,15.65,120.93,fresa,18.91115063978176
2020-06-21,18.56,84.99,21.17,4.06,Aranjuez,franco,5.86,90.86,18.86,114.71,espinaca,18.302571753377926
2020-06-22,18.0,84.94,20.47,3.99,Aranjuez,arenoso,6.95,96.08,77.93,27.12,tomate,18.25366704437614
2020-06-23,17.62,88.19,20.46,10.37,Aranjuez,organico,7.37,109.49,29.72,114.09,espinaca,18.747473942550226
2020-06-24,18.36,82.64,18.02,3.99,Aranjuez,franco,5.52,85.49,12.32,54.1,cilantro,17.860541759783516
2020-06-25,18.06,84.05,19.77,8.76,Aranjuez,franco,6.94,69.18,43.23,74.09,lechuga,18.21104415155449
2020-06-26,18.15,87.91,18.64,3.84,Aranjuez,arenoso,6.42,105.42,70.71,78.52,lechuga,18.399571916764334
2020-06-27,18.75,85.35,17.58,3.35,Aranjuez,franco,6.86,109.98,33.33,110.16,espinaca,17.964180531629623
2020-06-28,17.79,89.13,14.83,7.47,Aranjuez,franco,6.71,98.18,39.35,108.57,cilantro,17.565608210866834
2020-06-29,17.8,87.39,20.55,1.21,Aranjuez,organico,7.47,114.24,20.98,69.2,tomate,18.331197095853874
2020-06-30,17.56,85.81,19.52,0.68,Aranjuez,organico,6.08,117.94,34.23,125.72,zanahoria,17.583216087276885
2020-07-01,17.3,89.51,18.87,13.34,Aranjuez,organico,7.07,45.13,77.58,35.79,tomate,18.735721483874634
2020-07-02,17.57,88.44,18.28,11.4,Aranjuez,arcilloso,5.97,38.37,71.4,50.25,lechuga,18.2816053546006
2020-07-03,17.83,88.09,19.09,7.73,Aranjuez,arenoso,6.37,64.86,61.79,75.21,lechuga,18.26662331754118
2020-07-04,17.61,89.58,15.56,22.01,Aranjuez,organico,7.45,119.69,65.04,48.45,fresa,18.36995320803518
2020-07-05,17.55,90.02,12.78,8.06,Aranjuez,arcilloso,7.03,28.85,56.85,140.59,espinaca,17.33125585438724
2020-07-06,17.39,90.12,19.84,4.5,Aranjuez,arcilloso,6.13,91.2,18.26,140.61,lechuga,18.30121197441143
2020-07-07,17.2,89.12,17.28,4.42,Aranjuez,arenoso,6.74,105.08,18.22,42.18,cilantro,17.556963605517016
2020-07-08,17.69,88.85,19.29,9.43,Aranjuez,arenoso,5.6,119.64,47.6,73.72,tomate,18.384146694951404
2020-07-09,17.94,89.12,22.27,29.15,Aranjuez,franco,6.03,81.97,51.68,148.96,zanahoria,19.881218202162124
2020-07-10,16.32,93.89,17.22,12.92,Aranjuez,arcilloso,6.94,58.01,78.03,22.52,zanahoria,18.25455146989155
2020-07-11,16.88,91.75,16.08,18.48,Aranjuez,organico,6.64,36.65,41.58,25.63,tomate,18.186821744241904
2020-07-12,17.55,88.43,16.09,3.0,Aranjuez,arenoso,6.44,118.18,74.22,129.58,zanahoria,17.570594447797504
2020-07-13,17.59,88.94,21.71,8.45,Aranjuez,arcilloso,6.88,112.42,79.32,69.68,zanahoria,18.849014168398515
2020-07-14,17.83,83.02,22.29,4.5,Aranjuez,organico,6.3,100.45,69.12,115.0,cilantro,18.341716306290873
2020-07-15,17.47,82.49,18.36,0.62,Aranjuez,arcilloso,5.55,114.38,37.93,100.37,tomate,16.7054748797219
2020-07-16,18.06,84.18,20.56,0.29,Aranjuez,arenoso,6.38,26.09,62.74,110.26,espinaca,17.929167822635442
2020-07-17,17.92,84.09,24.14,0.37,Aranjuez,franco,7.3,83.15,48.18,45.66,zanahoria,18.589260383608654
2020-07-18,18.22,86.19,23.34,1.58,Aranjuez,arcilloso,7.21,47.48,23.92,91.12,cilantro,18.969360636784717
2020-07-19,18.07,86.77,23.21,0.33,Aranjuez,organico,6.32,96.56,19.08,104.02,fresa,18.94282167828004
2020-07-20,18.03,83.43,17.21,0.11,Aranjuez,arenoso,5.54,29.57,14.91,91.78,zanahoria,16.817888906992835
2020-07-21,18.37,84.45,18.01,1.02,Aranjuez,franco,6.77,45.87,32.85,142.81,zanahoria,18.118237633608537
2020-07-22,17.41,91.05,15.37,3.95,Aranjuez,organico,6.98,105.03,58.21,22.12,tomate,17.565331048431368
2020-07-23,17.16,88.96,13.09,10.78,Aranjuez,organico,6.09,94.94,73.97,47.91,espinaca,17.12388790004594
2020-07-24,16.53,96.12,18.12,16.67,Aranjuez,organico,6.45,119.2,32.43,29.57,lechuga,18.79002495454142
2020-07-25,17.23,90.01,17.34,5.47,Aranjuez,arcilloso,7.48,84.4,47.17,145.25,zanahoria,18.108135155803918
2020-07-26,17.39,90.24,18.62,13.59,Aranjuez,arenoso,6.65,50.31,42.82,50.42,cilantro,18.49898727201075
2020-07-27,17.91,85.85,20.1,5.74,Aranjuez,organico,6.2,74.79,17.61,116.24,lechuga,18.593826431083
2020-07-28,17.81,87.67,21.38,13.66,Aranjuez,arcilloso,6.75,114.4,63.22,38.94,fresa,19.02150154749765
2020-07-29,18.68,85.48,21.69,5.13,Aranjuez,arenoso,5.86,85.18,46.36,26.78,lechuga,18.71081851548697
2020-07-30,18.3,89.86,20.19,4.63,Aranjuez,arenoso,5.9,108.15,74.21,44.83,tomate,19.157562160668192
2020-07-31,19.12,83.64,22.21,0.98,Aranjuez,arcilloso,7.35,22.29,68.48,55.91,tomate,18.576463716542925
2020-08-01,18.28,82.17,22.98,0.5,Aranjuez,arcilloso,5.98,56.96,29.48,79.58,tomate,18.135558794262284
2020-08-02,18.41,77.78,24.71,0.76,Aranjuez,organico,6.12,113.53,31.88,22.89,tomate,18.26556554192046
2020-08-03,18.22,82.81,22.31,1.12,Aranjuez,arenoso,6.59,23.93,47.59,100.25,cilantro,18.378711167562177
2020-08-04,17.4,84.59,21.65,1.48,Aranjuez,franco,7.3,71.91,18.76,105.31,espinaca,18.067194404710765
2020-08-05,18.01,83.0,19.0,0.62,Aranjuez,arcilloso,7.06,54.65,27.58,57.82,tomate,17.458634322883128
2020-08-06,18.4,84.23,18.69,1.46,Aranjuez,arenoso,5.59,84.62,67.48,54.43,fresa,18.092388176144865
2020-08-07,18.41,83.14,20.22,0.45,Aranjuez,arenoso,6.89,36.22,20.71,44.75,fresa,17.858065252879697
2020-08-08,18.71,81.58,22.66,1.13,Aranjuez,organico,6.51,85.33,48.24,47.98,zanahoria,18.446022509410252
2020-08-09,18.96,84.16,21.54,4.02,Aranjuez,franco,6.45,119.18,37.58,104.54,tomate,18.32484851008446
2020-08-10,18.55,85.77,18.45,4.19,Aranjuez,organico,6.88,47.12,24.07,98.75,espinaca,18.122573157999874
2020-08-11,18.31,89.64,18.58,11.19,Aranjuez,franco,5.89,66.14,77.88,138.93,fresa,18.50428177595243
2020-08-12,19.11,87.36,22.33,9.82,Aranjuez,franco,7.46,22.97,67.76,127.57,cilantro,19.654701866637772
2020-08-13,17.63,92.59,17.92,11.93,Aranjuez,arcilloso,6.79,63.4,28.67,94.88,zanahoria,18.74247775503299
2020-08-14,18.8,85.58,17.86,10.7,Aranjuez,arenoso,6.23,60.6,64.97,41.76,espinaca,17.945839709633468
2020-08-15,18.13,89.78,19.12,3.46,Aranjuez,arenoso,6.7,76.47,10.45,62.06,zanahoria,18.350809449081943
2020-08-16,18.13,87.58,14.91,10.85,Aranjuez,arenoso,5.93,45.68,29.43,81.88,espinaca,18.224145220700194
2020-08-17,18.42,86.77,16.14,4.16,Aranjuez,franco,6.77,52.87,17.56,74.69,espinaca,17.901186165436915
2020-08-18,18.26,90.64,18.64,8.18,Aranjuez,arenoso,5.56,80.99,39.69,28.37,fresa,18.708552429623165
2020-08-19,16.58,95.33,14.67,31.93,Aranjuez,arcilloso,6.18,110.85,54.65,66.57,cilantro,18.866005358670595
2020-08-20,17.52,89.4,20.04,8.05,Aranjuez,franco,7.0,43.52,21.99,44.4,tomate,18.74430383029875
2020-08-21,17.62,93.68,16.92,14.78,Aranjuez,franco,7.12,87.75,26.74,94.74,zanahoria,18.84660046221991
2020-08-22,18.05,85.42,13.35,4.98,Aranjuez,franco,6.01,72.39,37.49,140.96,fresa,16.831430095876733
2020-08-23,16.3,92.89,16.68,8.94,Aranjuez,franco,6.58,30.46,54.15,38.18,espinaca,17.669915201627937
2020-08-24,17.7,91.05,18.05,3.46,Aranjuez,arcilloso,6.56,76.54,31.75,131.95,espinaca,18.20662787965023
2020-08-25,16.6,94.65,14.63,14.5,Aranjuez,arenoso,6.34,90.88,52.11,54.08,espinaca,17.980758781613837
2020-08-26,17.87,88.32,15.3,5.25,Aranjuez,arcilloso,5.96,79.83,34.45,109.56,espinaca,17.599695436855697
2020-08-27,18.09,88.11,16.15,4.73,Aranjuez,arenoso,6.91,30.44,28.05,98.96,fresa,17.55530043285949
2020-08-28,17.92,89.83,20.71,2.29,Aranjuez,arcilloso,6.0,105.45,69.85,48.36,lechuga,18.678292371433844
2020-08-29,17.09,92.33,18.77,2.78,Aranjuez,organico,7.32,24.1,36.81,68.02,lechuga,18.720552664765112
2020-08-30,16.41,89.33,14.88,2.49,Aranjuez,organico,6.56,43.6,74.29,91.08,fresa,17.43085820033143
2020-08-31,17.22,86.27,21.13,1.91,Aranjuez,organico,7.24,81.57,31.39,138.55,lechuga,18.195153288090356
2020-09-01,17.97,88.72,20.04,6.55,Aranjuez,organico,6.08,41.8,48.0,43.96,zanahoria,18.930891033531687
2020-09-02,17.4,88.42,14.54,20.03,Aranjuez,franco,7.11,30.18,13.75,64.68,fresa,17.885996103439332
2020-09-03,17.4,91.28,19.22,11.81,Aranjuez,franco,5.73,71.19,57.62,149.27,fresa,18.590190093814275
2020-09-04,18.01,90.26,19.09,14.59,Aranjuez,arcilloso,7.03,92.25,65.68,122.65,fresa,19.22816301562421
2020-09-05,18.86,85.9,26.09,6.5,Aranjuez,arcilloso,6.27,61.08,78.0,69.95,espinaca,19.60906671447308
2020-09-06,17.44,89.61,21.07,5.38,Aranjuez,organico,6.44,89.85,68.56,38.49,tomate,18.931207309444655
2020-09-07,18.17,87.86,16.69,4.75,Aranjuez,arenoso,5.83,106.07,31.88,85.1,zanahoria,17.540560913435495
2020-09-08,16.93,90.89,14.28,6.9,Aranjuez,organico,5.54,115.88,48.96,95.89,zanahoria,17.452120876901116
2020-09-09,18.03,88.39,18.03,2.12,Aranjuez,arcilloso,6.83,43.33,51.43,53.58,zanahoria,17.74940265367377
2020-09-10,18.67,83.87,23.03,2.97,Aranjuez,organico,6.68,80.54,13.98,112.56,lechuga,18.604680693871046
2020-09-11,18.37,88.73,19.33,3.43,Aranjuez,arcilloso,6.74,46.69,15.09,90.34,fresa,18.644659218471627
2020-09-12,18.12,90.46,18.52,5.15,Aranjuez,organico,6.01,107.09,32.81,67.71,cilantro,18.726302478217484
2020-09-13,18.69,88.15,21.89,1.37,Aranjuez,arenoso,5.98,109.03,62.11,57.65,espinaca,18.73653553358266
2020-09-14,19.24,82.7,23.35,1.44,Aranjuez,organico,7.16,52.22,29.99,57.04,cilantro,19.014942251055825
2020-09-15,17.87,85.72,18.12,11.99,Aranjuez,arenoso,7.02,84.53,71.19,122.68,zanahoria,18.07755615836681
2020-09-16,17.45,88.19,19.43,12.26,Aranjuez,arenoso,6.17,108.77,55.15,84.76,lechuga,18.56746498199008
2020-09-17,16.77,91.56,18.18,5.75,Aranjuez,arcilloso,6.78,70.84,42.77,56.78,lechuga,17.98954412693982
2020-09-18,17.46,88.38,17.05,5.11,Aranjuez,arenoso,7.16,92.05,47.84,122.5,cilantro,17.62848878920732
2020-09-19,17.37,92.49,19.37,10.33,Aranjuez,franco,7.28,100.09,33.2,22.84,fresa,18.713964921979258
2020-09-20,18.03,88.61,17.93,5.13,Aranjuez,franco,5.51,107.19,78.17,149.4,cilantro,17.83063587992066
2020-09-21,17.34,91.44,18.28,2.74,Aranjuez,franco,7.13,71.52,22.32,135.53,fresa,18.00142463796161
2020-09-22,18.95,81.36,25.82,0.86,Aranjuez,arcilloso,6.2,114.18,70.23,116.59,espinaca,18.885214225971193
2020-09-23,18.17,87.68,18.86,4.58,Aranjuez,franco,6.94,82.9,57.47,54.63,fresa,18.60943785799548
2020-09-24,18.28,82.3,21.0,1.91,Aranjuez,arcilloso,6.24,35.17,59.81,135.68,cilantro,18.192589180444955
2020-09-25,18.25,80.75,21.36,5.07,Aranjuez,arcilloso,6.71,81.25,68.51,126.15,tomate,17.986593221228237
2020-09-26,17.79,82.58,17.01,2.03,Aranjuez,franco,6.79,49.85,19.54,124.18,espinaca,17.059436139608497
2020-09-27,17.05,90.65,18.79,1.19,Aranjuez,arenoso,6.31,57.21,58.66,42.79,espinaca,18.054728171291252
2020-09-28,17.7,87.16,20.79,1.0,Aranjuez,organico,6.53,100.89,64.34,100.01,cilantro,18.230914241132133
2020-09-29,17.99,87.96,18.69,5.87,Aranjuez,arcilloso,6.95,117.33,78.92,137.0,zanahoria,18.094588435527267
2020-09-30,17.63,90.32,19.72,8.47,Aranjuez,franco,6.45,106.99,62.33,85.58,tomate,18.84360185317622
2020-10-01,18.21,85.55,21.22,0.14,Aranjuez,arcilloso,5.53,52.58,76.62,91.7,tomate,18.178382804666313
2020-10-02,16.89,88.83,18.58,0.47,Aranjuez,arenoso,5.53,65.37,69.48,73.01,zanahoria,17.819422386799488
2020-10-03,17.35,89.81,16.5,0.68,Aranjuez,arenoso,6.82,118.35,71.3,107.1,lechuga,17.75821685737332
2020-10-04,17.43,88.73,17.61,0.43,Aranjuez,franco,7.19,112.35,74.18,131.84,tomate,17.70311139985128
2020-10-05,18.45,79.63,19.49,0.0,Aranjuez,arcilloso,7.07,117.69,47.18,86.36,lechuga,17.32296119850173
2020-10-06,18.16,83.05,17.29,0.0,Aranjuez,organico,6.12,63.29,59.77,145.97,fresa,17.389129887578978
2020-10-07,18.37,85.58,16.41,0.11,Aranjuez,organico,6.44,100.06,18.68,72.46,fresa,17.57329965771204
2020-10-08,18.65,83.33,19.1,0.27,Aranjuez,arcilloso,5.97,107.12,34.95,35.78,zanahoria,18.089975641839175
2020-10-09,18.48,82.26,19.24,0.13,Aranjuez,arcilloso,7.48,24.43,71.56,21.89,zanahoria,17.930132524355244
2020-10-10,18.9,80.53,24.22,0.0,Aranjuez,arcilloso,6.02,46.61,78.44,95.27,fresa,18.481908581050202
